year,region,time_index,load_mw,weather_year
2045,p60,83,892.0,2012
2045,p60,84,1214.0,2012
2045,p60,85,970.0,2012
2045,p60,86,1174.0,2012
2045,p60,87,974.0,2012
2045,p60,88,1018.0,2012
2045,p60,89,1030.0,2012
2045,p60,90,989.0,2012
2045,p60,91,1109.0,2012
2045,p60,92,1024.0,2012
2045,p60,93,1163.0,2012
2045,p60,94,985.0,2012
2045,p60,95,1347.0,2012
2045,p60,96,1029.0,2012
2045,p60,97,1304.0,2012
2045,p60,98,975.0,2012
2045,p60,99,1482.0,2012
2045,p60,100,984.0,2012
2045,p60,101,1353.0,2012
2045,p60,102,921.0,2012
2045,p60,103,1432.0,2012
2045,p60,104,1084.0,2012
2045,p60,105,1221.0,2012
2045,p60,106,1004.0,2012
2045,p60,107,1242.0,2012
2045,p60,108,1206.0,2012
2045,p60,109,1181.0,2012
2045,p60,110,1326.0,2012
2045,p60,111,1056.0,2012
2045,p60,112,1386.0,2012
2045,p60,113,1012.0,2012
2045,p60,114,1410.0,2012
2045,p60,115,984.0,2012
2045,p60,116,1467.0,2012
2045,p60,117,1077.0,2012
2045,p60,118,1615.0,2012
2045,p60,119,1084.0,2012
2045,p60,120,1314.0,2012
2045,p60,121,1070.0,2012
2045,p60,122,1399.0,2012
2045,p60,123,1112.0,2012
2045,p60,124,1407.0,2012
2045,p60,125,1028.0,2012
2045,p60,126,1248.0,2012
2045,p60,127,1191.0,2012
2045,p60,128,1169.0,2012
2045,p60,129,1259.0,2012
2045,p60,130,980.0,2012
2045,p60,131,1404.0,2012
2045,p60,132,1066.0,2012
2045,p60,133,1571.0,2012
2045,p60,134,1043.0,2012
2045,p60,135,1512.0,2012
2045,p60,136,1077.0,2012
2045,p60,137,1529.0,2012
2045,p60,138,993.0,2012
2045,p60,139,1493.0,2012
2045,p60,140,1117.0,2012
2045,p60,141,1550.0,2012
2045,p60,142,1172.0,2012
2045,p60,143,1381.0,2012
2045,p60,144,1279.0,2012
2045,p60,145,1371.0,2012
2045,p60,146,1369.0,2012
2045,p60,147,1178.0,2012
2045,p60,148,1335.0,2012
2045,p60,149,1157.0,2012
2045,p60,150,1473.0,2012
2045,p60,151,1107.0,2012
2045,p60,152,1288.0,2012
2045,p60,153,996.0,2012
2045,p60,154,1326.0,2012
2045,p60,155,993.0,2012
2045,p60,156,1428.0,2012
2045,p60,157,962.0,2012
2045,p60,158,1462.0,2012
2045,p60,159,1080.0,2012
2045,p60,160,1445.0,2012
2045,p60,161,1106.0,2012
2045,p60,162,1325.0,2012
2045,p60,163,1262.0,2012
2045,p60,164,1262.0,2012
2045,p60,165,1363.0,2012
2045,p60,166,971.0,2012
2045,p60,167,1294.0,2012
2045,p60,168,1018.0,2012
2045,p60,169,1270.0,2012
2045,p60,170,865.0,2012
2045,p60,171,1072.0,2012
2045,p60,172,910.0,2012
2045,p60,173,1274.0,2012
2045,p60,174,914.0,2012
2045,p60,175,1280.0,2012
2045,p60,176,1009.0,2012
2045,p60,177,1343.0,2012
2045,p60,178,1051.0,2012
2045,p60,179,1203.0,2012
2045,p60,180,887.0,2012
2045,p60,181,1062.0,2012
2045,p60,182,993.0,2012
2045,p60,183,1067.0,2012
2045,p60,184,1015.0,2012
2045,p60,185,853.0,2012
2045,p60,186,1053.0,2012
2045,p60,187,909.0,2012
2045,p60,188,1270.0,2012
2045,p60,189,894.0,2012
2045,p60,190,1175.0,2012
2045,p60,191,880.0,2012
2045,p60,192,1116.0,2012
2045,p60,193,814.0,2012
2045,p60,194,1200.0,2012
2045,p60,195,998.0,2012
2045,p60,196,1241.0,2012
2045,p60,197,972.0,2012
2045,p60,198,948.0,2012
2045,p60,199,1051.0,2012
2045,p60,200,977.0,2012
2045,p60,201,1018.0,2012
2045,p60,202,1001.0,2012
2045,p60,203,957.0,2012
2045,p60,204,892.0,2012
2045,p60,205,1034.0,2012
2045,p60,206,877.0,2012
2045,p60,207,1029.0,2012
2045,p60,208,889.0,2012
2045,p60,209,1009.0,2012
2045,p60,210,954.0,2012
2045,p60,211,1013.0,2012
2045,p60,212,883.0,2012
2045,p60,213,1053.0,2012
2045,p60,214,902.0,2012
2045,p60,215,973.0,2012
2045,p60,216,902.0,2012
2045,p60,217,980.0,2012
2045,p60,218,1028.0,2012
2045,p60,219,1054.0,2012
2045,p60,220,997.0,2012
2045,p60,221,911.0,2012
2045,p60,222,1071.0,2012
2045,p60,223,892.0,2012
2045,p60,224,1029.0,2012
2045,p60,225,851.0,2012
2045,p60,226,989.0,2012
2045,p60,227,1154.0,2012
2045,p60,228,1036.0,2012
2045,p60,229,925.0,2012
2045,p60,230,999.0,2012
2045,p60,231,922.0,2012
2045,p60,232,1100.0,2012
2045,p60,233,1035.0,2012
2045,p60,234,1140.0,2012
2045,p60,235,866.0,2012
2045,p60,236,1075.0,2012
2045,p60,237,1379.0,2012
2045,p60,238,1142.0,2012
2045,p60,239,1238.0,2012
2045,p60,240,1051.0,2012
2045,p61,1,1519.0,2012
2045,p61,2,1904.0,2012
2045,p61,3,1795.0,2012
2045,p61,4,1788.0,2012
2045,p61,5,1475.0,2012
2045,p61,6,1708.0,2012
2045,p61,7,1739.0,2012
2045,p61,8,1815.0,2012
2045,p61,9,2221.0,2012
2045,p61,10,1756.0,2012
2045,p61,11,1602.0,2012
2045,p61,12,2001.0,2012
2045,p61,13,1875.0,2012
2045,p61,14,1859.0,2012
2045,p61,15,1647.0,2012
2045,p61,16,1801.0,2012
2045,p61,17,1856.0,2012
2045,p61,18,1735.0,2012
2045,p61,19,1779.0,2012
2045,p61,20,1616.0,2012
2045,p61,21,1772.0,2012
2045,p61,22,1520.0,2012
2045,p61,23,1840.0,2012
2045,p61,24,1609.0,2012
2045,p61,25,1875.0,2012
2045,p61,26,1692.0,2012
2045,p61,27,1867.0,2012
2045,p61,28,1970.0,2012
2045,p61,29,2157.0,2012
2045,p61,30,1962.0,2012
2045,p61,31,1877.0,2012
2045,p61,32,1828.0,2012
2045,p61,33,1805.0,2012
2045,p61,34,1869.0,2012
2045,p61,35,1709.0,2012
2045,p61,36,1777.0,2012
2045,p61,37,1760.0,2012
2045,p61,38,1646.0,2012
2045,p61,39,1481.0,2012
2045,p61,40,1833.0,2012
2045,p61,41,1541.0,2012
2045,p61,42,1587.0,2012
2045,p61,43,1526.0,2012
2045,p61,44,1757.0,2012
2045,p61,45,1503.0,2012
2045,p61,46,2004.0,2012
2045,p61,47,1512.0,2012
2045,p61,48,1869.0,2012
2045,p61,49,1628.0,2012
2045,p61,50,1911.0,2012
2045,p61,51,1537.0,2012
2045,p61,52,1737.0,2012
2045,p61,53,1726.0,2012
2045,p61,54,1634.0,2012
2045,p61,55,1781.0,2012
2045,p61,56,1461.0,2012
2045,p61,57,1973.0,2012
2045,p61,58,1515.0,2012
2045,p61,59,1940.0,2012
2045,p61,60,1481.0,2012
2045,p61,61,2059.0,2012
2045,p61,62,1605.0,2012
2045,p61,63,2019.0,2012
2045,p61,64,1560.0,2012
2045,p61,65,1894.0,2012
2045,p61,66,1634.0,2012
2045,p61,67,2087.0,2012
2045,p61,68,1705.0,2012
2045,p61,69,2032.0,2012
2045,p61,70,1675.0,2012
2045,p61,71,1792.0,2012
2045,p61,72,1770.0,2012
2045,p61,73,1646.0,2012
2045,p61,74,1628.0,2012
2045,p61,75,1475.0,2012
2045,p61,76,1978.0,2012
2045,p61,77,1647.0,2012
2045,p61,78,2245.0,2012
2045,p61,79,1531.0,2012
2045,p61,80,2265.0,2012
2045,p61,81,1630.0,2012
2045,p61,82,2371.0,2012
2045,p61,83,1568.0,2012
2045,p61,84,2135.0,2012
2045,p61,85,1705.0,2012
2045,p61,86,2065.0,2012
2045,p61,87,1712.0,2012
2045,p61,88,1791.0,2012
2045,p61,89,1811.0,2012
2045,p61,90,1739.0,2012
2045,p61,91,1949.0,2012
2045,p61,92,1801.0,2012
2045,p61,93,2045.0,2012
2045,p61,94,1733.0,2012
2045,p61,95,2368.0,2012
2045,p61,96,1810.0,2012
2045,p61,97,2293.0,2012
2045,p61,98,1715.0,2012
2045,p61,99,2605.0,2012
2045,p61,100,1731.0,2012
2045,p61,101,2378.0,2012
2045,p61,102,1619.0,2012
2045,p61,103,2519.0,2012
2045,p61,104,1906.0,2012
2045,p61,105,2147.0,2012
2045,p61,106,1764.0,2012
2045,p61,107,2184.0,2012
2045,p61,108,2120.0,2012
2045,p61,109,2078.0,2012
2045,p61,110,2332.0,2012
2045,p61,111,1857.0,2012
2045,p61,112,2438.0,2012
2045,p61,113,1780.0,2012
2045,p61,114,2478.0,2012
2045,p61,115,1729.0,2012
2045,p61,116,2579.0,2012
2045,p61,117,1893.0,2012
2045,p61,118,2841.0,2012
2045,p61,119,1905.0,2012
2045,p61,120,2311.0,2012
2045,p61,121,1881.0,2012
2045,p61,122,2459.0,2012
2045,p61,123,1956.0,2012
2045,p61,124,2474.0,2012
2045,p61,125,1808.0,2012
2045,p61,126,2194.0,2012
2045,p61,127,2093.0,2012
2045,p61,128,2056.0,2012
2045,p61,129,2213.0,2012
2045,p61,130,1724.0,2012
2045,p61,131,2470.0,2012
2045,p61,132,1875.0,2012
2045,p61,133,2763.0,2012
2045,p61,134,1834.0,2012
2045,p61,135,2659.0,2012
2045,p61,136,1893.0,2012
2045,p61,137,2689.0,2012
2045,p61,138,1746.0,2012
2045,p61,139,2625.0,2012
2045,p61,140,1963.0,2012
2045,p61,141,2725.0,2012
2045,p61,142,2061.0,2012
2045,p61,143,2427.0,2012
2045,p61,144,2249.0,2012
2045,p61,145,2411.0,2012
2045,p61,146,2406.0,2012
2045,p61,147,2071.0,2012
2045,p61,148,2347.0,2012
2045,p61,149,2036.0,2012
2045,p61,150,2590.0,2012
2045,p61,151,1946.0,2012
2045,p61,152,2265.0,2012
2045,p61,153,1752.0,2012
2045,p61,154,2333.0,2012
2045,p61,155,1747.0,2012
2045,p61,156,2511.0,2012
2045,p61,157,1691.0,2012
2045,p61,158,2571.0,2012
2045,p61,159,1900.0,2012
2045,p61,160,2539.0,2012
2045,p61,161,1945.0,2012
2045,p61,162,2331.0,2012
2045,p61,163,2218.0,2012
2045,p61,164,2220.0,2012
2045,p61,165,2398.0,2012
2045,p61,166,1708.0,2012
2045,p61,167,2276.0,2012
2045,p61,168,1790.0,2012
2045,p61,169,2233.0,2012
2045,p61,170,1521.0,2012
2045,p61,171,1885.0,2012
2045,p61,172,1600.0,2012
2045,p61,173,2240.0,2012
2045,p61,174,1607.0,2012
2045,p61,175,2251.0,2012
2045,p61,176,1774.0,2012
2045,p61,177,2361.0,2012
2045,p61,178,1848.0,2012
2045,p61,179,2116.0,2012
2045,p61,180,1561.0,2012
2045,p61,181,1867.0,2012
2045,p61,182,1747.0,2012
2045,p61,183,1877.0,2012
2045,p61,184,1784.0,2012
2045,p61,185,1501.0,2012
2045,p61,186,1851.0,2012
2045,p61,187,1598.0,2012
2045,p61,188,2234.0,2012
2045,p61,189,1572.0,2012
2045,p61,190,2066.0,2012
2045,p61,191,1546.0,2012
2045,p61,192,1963.0,2012
2045,p61,193,1430.0,2012
2045,p61,194,2110.0,2012
2045,p61,195,1755.0,2012
2045,p61,196,2181.0,2012
2045,p61,197,1708.0,2012
2045,p61,198,1667.0,2012
2045,p61,199,1848.0,2012
2045,p61,200,1717.0,2012
2045,p61,201,1791.0,2012
2045,p61,202,1760.0,2012
2045,p61,203,1683.0,2012
2045,p61,204,1569.0,2012
2045,p61,205,1818.0,2012
2045,p61,206,1543.0,2012
2045,p61,207,1810.0,2012
2045,p61,208,1563.0,2012
2045,p61,209,1774.0,2012
2045,p61,210,1678.0,2012
2045,p61,211,1781.0,2012
2045,p61,212,1553.0,2012
2045,p61,213,1851.0,2012
2045,p61,214,1587.0,2012
2045,p61,215,1711.0,2012
2045,p61,216,1586.0,2012
2045,p61,217,1723.0,2012
2045,p61,218,1808.0,2012
2045,p61,219,1853.0,2012
2045,p61,220,1753.0,2012
2045,p61,221,1602.0,2012
2045,p61,222,1884.0,2012
2045,p61,223,1568.0,2012
2045,p61,224,1810.0,2012
2045,p61,225,1497.0,2012
2045,p61,226,1739.0,2012
2045,p61,227,2029.0,2012
2045,p61,228,1822.0,2012
2045,p61,229,1627.0,2012
2045,p61,230,1758.0,2012
2045,p61,231,1622.0,2012
2045,p61,232,1935.0,2012
2045,p61,233,1820.0,2012
2045,p61,234,2003.0,2012
2045,p61,235,1523.0,2012
2045,p61,236,1891.0,2012
2045,p61,237,2424.0,2012
2045,p61,238,2008.0,2012
2045,p61,239,2178.0,2012
2045,p61,240,1848.0,2012
2045,p62,1,1593.0,2012
2045,p62,2,1997.0,2012
2045,p62,3,1883.0,2012
2045,p62,4,1875.0,2012
2045,p62,5,1547.0,2012
2045,p62,6,1791.0,2012
2045,p62,7,1824.0,2012
2045,p62,8,1903.0,2012
2045,p62,9,2329.0,2012
2045,p62,10,1841.0,2012
2045,p62,11,1680.0,2012
2045,p62,12,2098.0,2012
2045,p62,13,1967.0,2012
2045,p62,14,1949.0,2012
2045,p62,15,1727.0,2012
2045,p62,16,1888.0,2012
2045,p62,17,1946.0,2012
2045,p62,18,1819.0,2012
2045,p62,19,1865.0,2012
2045,p62,20,1694.0,2012
2045,p62,21,1858.0,2012
2045,p62,22,1594.0,2012
2045,p62,23,1930.0,2012
2045,p62,24,1687.0,2012
2045,p62,25,1967.0,2012
2045,p62,26,1774.0,2012
2045,p62,27,1958.0,2012
2045,p62,28,2065.0,2012
2045,p62,29,2262.0,2012
2045,p62,30,2058.0,2012
2045,p62,31,1967.0,2012
2045,p62,32,1917.0,2012
2045,p62,33,1893.0,2012
2045,p62,34,1959.0,2012
2045,p62,35,1792.0,2012
2045,p62,36,1863.0,2012
2045,p62,37,1846.0,2012
2045,p62,38,1726.0,2012
2045,p62,39,1552.0,2012
2045,p62,40,1921.0,2012
2045,p62,41,1616.0,2012
2045,p62,42,1664.0,2012
2045,p62,43,1599.0,2012
2045,p62,44,1842.0,2012
2045,p62,45,1576.0,2012
2045,p62,46,2102.0,2012
2045,p62,47,1585.0,2012
2045,p62,48,1960.0,2012
2045,p62,49,1707.0,2012
2045,p62,50,2004.0,2012
2045,p62,51,1611.0,2012
2045,p62,52,1821.0,2012
2045,p62,53,1809.0,2012
2045,p62,54,1713.0,2012
2045,p62,55,1868.0,2012
2045,p62,56,1532.0,2012
2045,p62,57,2069.0,2012
2045,p62,58,1589.0,2012
2045,p62,59,2035.0,2012
2045,p62,60,1553.0,2012
2045,p62,61,2160.0,2012
2045,p62,62,1683.0,2012
2045,p62,63,2118.0,2012
2045,p62,64,1636.0,2012
2045,p62,65,1986.0,2012
2045,p62,66,1713.0,2012
2045,p62,67,2187.0,2012
2045,p62,68,1789.0,2012
2045,p62,69,2130.0,2012
2045,p62,70,1757.0,2012
2045,p62,71,1879.0,2012
2045,p62,72,1857.0,2012
2045,p62,73,1726.0,2012
2045,p62,74,1707.0,2012
2045,p62,75,1546.0,2012
2045,p62,76,2074.0,2012
2045,p62,77,1727.0,2012
2045,p62,78,2354.0,2012
2045,p62,79,1606.0,2012
2045,p62,80,2375.0,2012
2045,p62,81,1710.0,2012
2045,p62,82,2486.0,2012
2045,p62,83,1644.0,2012
2045,p62,84,2239.0,2012
2045,p62,85,1789.0,2012
2045,p62,86,2164.0,2012
2045,p62,87,1795.0,2012
2045,p62,88,1878.0,2012
2045,p62,89,1898.0,2012
2045,p62,90,1823.0,2012
2045,p62,91,2044.0,2012
2045,p62,92,1888.0,2012
2045,p62,93,2145.0,2012
2045,p62,94,1817.0,2012
2045,p62,95,2484.0,2012
2045,p62,96,1897.0,2012
2045,p62,97,2404.0,2012
2045,p62,98,1797.0,2012
2045,p62,99,2731.0,2012
2045,p62,100,1815.0,2012
2045,p62,101,2493.0,2012
2045,p62,102,1698.0,2012
2045,p62,103,2640.0,2012
2045,p62,104,1999.0,2012
2045,p62,105,2251.0,2012
2045,p62,106,1850.0,2012
2045,p62,107,2290.0,2012
2045,p62,108,2223.0,2012
2045,p62,109,2179.0,2012
2045,p62,110,2445.0,2012
2045,p62,111,1947.0,2012
2045,p62,112,2557.0,2012
2045,p62,113,1866.0,2012
2045,p62,114,2599.0,2012
2045,p62,115,1813.0,2012
2045,p62,116,2705.0,2012
2045,p62,117,1986.0,2012
2045,p62,118,2978.0,2012
2045,p62,119,1998.0,2012
2045,p62,120,2424.0,2012
2045,p62,121,1972.0,2012
2045,p62,122,2579.0,2012
2045,p62,123,2050.0,2012
2045,p62,124,2594.0,2012
2045,p62,125,1896.0,2012
2045,p62,126,2301.0,2012
2045,p62,127,2194.0,2012
2045,p62,128,2155.0,2012
2045,p62,129,2321.0,2012
2045,p62,130,1808.0,2012
2045,p62,131,2590.0,2012
2045,p62,132,1966.0,2012
2045,p62,133,2897.0,2012
2045,p62,134,1923.0,2012
2045,p62,135,2788.0,2012
2045,p62,136,1985.0,2012
2045,p62,137,2819.0,2012
2045,p62,138,1830.0,2012
2045,p62,139,2753.0,2012
2045,p62,140,2059.0,2012
2045,p62,141,2857.0,2012
2045,p62,142,2161.0,2012
2045,p62,143,2546.0,2012
2045,p62,144,2359.0,2012
2045,p62,145,2528.0,2012
2045,p62,146,2523.0,2012
2045,p62,147,2171.0,2012
2045,p62,148,2462.0,2012
2045,p62,149,2134.0,2012
2045,p62,150,2716.0,2012
2045,p62,151,2041.0,2012
2045,p62,152,2375.0,2012
2045,p62,153,1838.0,2012
2045,p62,154,2446.0,2012
2045,p62,155,1832.0,2012
2045,p62,156,2633.0,2012
2045,p62,157,1774.0,2012
2045,p62,158,2696.0,2012
2045,p62,159,1991.0,2012
2045,p62,160,2663.0,2012
2045,p62,161,2039.0,2012
2045,p62,162,2444.0,2012
2045,p62,163,2326.0,2012
2045,p62,164,2327.0,2012
2045,p62,165,2514.0,2012
2045,p62,166,1791.0,2012
2045,p62,167,2386.0,2012
2045,p62,168,1876.0,2012
2045,p62,169,2341.0,2012
2045,p62,170,1596.0,2012
2045,p62,171,1977.0,2012
2045,p62,172,1677.0,2012
2045,p62,173,2349.0,2012
2045,p62,174,1686.0,2012
2045,p62,175,2360.0,2012
2045,p62,176,1861.0,2012
2045,p62,177,2477.0,2012
2045,p62,178,1937.0,2012
2045,p62,179,2219.0,2012
2045,p62,180,1637.0,2012
2045,p62,181,1957.0,2012
2045,p62,182,1832.0,2012
2045,p62,183,1967.0,2012
2045,p62,184,1871.0,2012
2045,p62,185,1573.0,2012
2045,p62,186,1941.0,2012
2045,p62,187,1676.0,2012
2045,p62,188,2342.0,2012
2045,p62,189,1649.0,2012
2045,p62,190,2166.0,2012
2045,p62,191,1621.0,2012
2045,p62,192,2058.0,2012
2045,p62,193,1500.0,2012
2045,p62,194,2213.0,2012
2045,p62,195,1840.0,2012
2045,p62,196,2287.0,2012
2045,p62,197,1792.0,2012
2045,p62,198,1747.0,2012
2045,p62,199,1937.0,2012
2045,p62,200,1800.0,2012
2045,p62,201,1878.0,2012
2045,p62,202,1845.0,2012
2045,p62,203,1765.0,2012
2045,p62,204,1645.0,2012
2045,p62,205,1906.0,2012
2045,p62,206,1618.0,2012
2045,p62,207,1898.0,2012
2045,p62,208,1639.0,2012
2045,p62,209,1861.0,2012
2045,p62,210,1759.0,2012
2045,p62,211,1868.0,2012
2045,p62,212,1628.0,2012
2045,p62,213,1941.0,2012
2045,p62,214,1664.0,2012
2045,p62,215,1793.0,2012
2045,p62,216,1664.0,2012
2045,p62,217,1807.0,2012
2045,p62,218,1897.0,2012
2045,p62,219,1944.0,2012
2045,p62,220,1838.0,2012
2045,p62,221,1680.0,2012
2045,p62,222,1975.0,2012
2045,p62,223,1644.0,2012
2045,p62,224,1897.0,2012
2045,p62,225,1569.0,2012
2045,p62,226,1823.0,2012
2045,p62,227,2128.0,2012
2045,p62,228,1910.0,2012
2045,p62,229,1705.0,2012
2045,p62,230,1843.0,2012
2045,p62,231,1700.0,2012
2045,p62,232,2029.0,2012
2045,p62,233,1909.0,2012
2045,p62,234,2101.0,2012
2045,p62,235,1597.0,2012
2045,p62,236,1982.0,2012
2045,p62,237,2542.0,2012
2045,p62,238,2106.0,2012
2045,p62,239,2284.0,2012
2045,p62,240,1937.0,2012
2045,p63,1,24394.0,2012
2045,p63,2,30577.0,2012
2045,p63,3,28823.0,2012
2045,p63,4,28707.0,2012
2045,p63,5,23687.0,2012
2045,p63,6,27429.0,2012
2045,p63,7,27932.0,2012
2045,p63,8,29140.0,2012
2045,p63,9,35656.0,2012
2045,p63,10,28188.0,2012
2045,p63,11,25724.0,2012
2045,p63,12,32117.0,2012
2045,p63,13,30120.0,2012
2045,p63,14,29851.0,2012
2045,p63,15,26444.0,2012
2045,p63,16,28914.0,2012
2045,p63,17,29803.0,2012
2045,p63,18,27856.0,2012
2045,p63,19,28565.0,2012
2045,p63,20,25939.0,2012
2045,p63,21,28458.0,2012
2045,p63,22,24406.0,2012
2045,p63,23,29550.0,2012
2045,p63,24,25836.0,2012
2045,p63,25,30109.0,2012
2045,p63,26,27164.0,2012
2045,p63,27,29980.0,2012
2045,p63,28,31625.0,2012
2045,p63,29,34640.0,2012
2045,p63,30,31511.0,2012
2045,p63,31,30126.0,2012
2045,p63,32,29347.0,2012
2045,p63,33,28990.0,2012
2045,p63,34,30003.0,2012
2045,p63,35,27442.0,2012
2045,p63,36,28522.0,2012
2045,p63,37,28265.0,2012
2045,p63,38,26427.0,2012
2045,p63,39,23768.0,2012
2045,p63,40,29420.0,2012
2045,p63,41,24740.0,2012
2045,p63,42,25489.0,2012
2045,p63,43,24490.0,2012
2045,p63,44,28196.0,2012
2045,p63,45,24134.0,2012
2045,p63,46,32178.0,2012
2045,p63,47,24269.0,2012
2045,p63,48,30010.0,2012
2045,p63,49,26135.0,2012
2045,p63,50,30686.0,2012
2045,p63,51,24669.0,2012
2045,p63,52,27888.0,2012
2045,p63,53,27705.0,2012
2045,p63,54,26227.0,2012
2045,p63,55,28605.0,2012
2045,p63,56,23458.0,2012
2045,p63,57,31677.0,2012
2045,p63,58,24331.0,2012
2045,p63,59,31153.0,2012
2045,p63,60,23781.0,2012
2045,p63,61,33065.0,2012
2045,p63,62,25772.0,2012
2045,p63,63,32430.0,2012
2045,p63,64,25048.0,2012
2045,p63,65,30407.0,2012
2045,p63,66,26232.0,2012
2045,p63,67,33492.0,2012
2045,p63,68,27384.0,2012
2045,p63,69,32623.0,2012
2045,p63,70,26902.0,2012
2045,p63,71,28770.0,2012
2045,p63,72,28425.0,2012
2045,p63,73,26423.0,2012
2045,p63,74,26145.0,2012
2045,p63,75,23679.0,2012
2045,p63,76,31753.0,2012
2045,p63,77,26446.0,2012
2045,p63,78,36052.0,2012
2045,p63,79,24588.0,2012
2045,p63,80,36362.0,2012
2045,p63,81,26183.0,2012
2045,p63,82,38072.0,2012
2045,p63,83,25170.0,2012
2045,p63,84,34280.0,2012
2045,p63,85,27384.0,2012
2045,p63,86,33143.0,2012
2045,p63,87,27479.0,2012
2045,p63,88,28760.0,2012
2045,p63,89,29070.0,2012
2045,p63,90,27924.0,2012
2045,p63,91,31294.0,2012
2045,p63,92,28917.0,2012
2045,p63,93,32835.0,2012
2045,p63,94,27819.0,2012
2045,p63,95,38027.0,2012
2045,p63,96,29045.0,2012
2045,p63,97,36814.0,2012
2045,p63,98,27526.0,2012
2045,p63,99,41829.0,2012
2045,p63,100,27798.0,2012
2045,p63,101,38184.0,2012
2045,p63,102,25992.0,2012
2045,p63,103,40431.0,2012
2045,p63,104,30610.0,2012
2045,p63,105,34477.0,2012
2045,p63,106,28336.0,2012
2045,p63,107,35068.0,2012
2045,p63,108,34038.0,2012
2045,p63,109,33352.0,2012
2045,p63,110,37441.0,2012
2045,p63,111,29811.0,2012
2045,p63,112,39143.0,2012
2045,p63,113,28572.0,2012
2045,p63,114,39794.0,2012
2045,p63,115,27764.0,2012
2045,p63,116,41418.0,2012
2045,p63,117,30397.0,2012
2045,p63,118,45607.0,2012
2045,p63,119,30595.0,2012
2045,p63,120,37110.0,2012
2045,p63,121,30202.0,2012
2045,p63,122,39490.0,2012
2045,p63,123,31400.0,2012
2045,p63,124,39715.0,2012
2045,p63,125,29036.0,2012
2045,p63,126,35235.0,2012
2045,p63,127,33601.0,2012
2045,p63,128,32999.0,2012
2045,p63,129,35535.0,2012
2045,p63,130,27681.0,2012
2045,p63,131,39659.0,2012
2045,p63,132,30105.0,2012
2045,p63,133,44357.0,2012
2045,p63,134,29447.0,2012
2045,p63,135,42689.0,2012
2045,p63,136,30389.0,2012
2045,p63,137,43170.0,2012
2045,p63,138,28021.0,2012
2045,p63,139,42150.0,2012
2045,p63,140,31527.0,2012
2045,p63,141,43754.0,2012
2045,p63,142,33093.0,2012
2045,p63,143,38977.0,2012
2045,p63,144,36119.0,2012
2045,p63,145,38715.0,2012
2045,p63,146,38642.0,2012
2045,p63,147,33245.0,2012
2045,p63,148,37688.0,2012
2045,p63,149,32681.0,2012
2045,p63,150,41577.0,2012
2045,p63,151,31248.0,2012
2045,p63,152,36361.0,2012
2045,p63,153,28141.0,2012
2045,p63,154,37451.0,2012
2045,p63,155,28048.0,2012
2045,p63,156,40307.0,2012
2045,p63,157,27151.0,2012
2045,p63,158,41285.0,2012
2045,p63,159,30492.0,2012
2045,p63,160,40782.0,2012
2045,p63,161,31218.0,2012
2045,p63,162,37427.0,2012
2045,p63,163,35622.0,2012
2045,p63,164,35633.0,2012
2045,p63,165,38495.0,2012
2045,p63,166,27428.0,2012
2045,p63,167,36531.0,2012
2045,p63,168,28729.0,2012
2045,p63,169,35856.0,2012
2045,p63,170,24429.0,2012
2045,p63,171,30272.0,2012
2045,p63,172,25680.0,2012
2045,p63,173,35970.0,2012
2045,p63,174,25808.0,2012
2045,p63,175,36144.0,2012
2045,p63,176,28486.0,2012
2045,p63,177,37921.0,2012
2045,p63,178,29665.0,2012
2045,p63,179,33972.0,2012
2045,p63,180,25056.0,2012
2045,p63,181,29972.0,2012
2045,p63,182,28053.0,2012
2045,p63,183,30128.0,2012
2045,p63,184,28648.0,2012
2045,p63,185,24090.0,2012
2045,p63,186,29728.0,2012
2045,p63,187,25664.0,2012
2045,p63,188,35866.0,2012
2045,p63,189,25239.0,2012
2045,p63,190,33170.0,2012
2045,p63,191,24824.0,2012
2045,p63,192,31522.0,2012
2045,p63,193,22967.0,2012
2045,p63,194,33878.0,2012
2045,p63,195,28178.0,2012
2045,p63,196,35013.0,2012
2045,p63,197,27439.0,2012
2045,p63,198,26762.0,2012
2045,p63,199,29667.0,2012
2045,p63,200,27565.0,2012
2045,p63,201,28749.0,2012
2045,p63,202,28263.0,2012
2045,p63,203,27023.0,2012
2045,p63,204,25180.0,2012
2045,p63,205,29193.0,2012
2045,p63,206,24774.0,2012
2045,p63,207,29061.0,2012
2045,p63,208,25093.0,2012
2045,p63,209,28491.0,2012
2045,p63,210,26933.0,2012
2045,p63,211,28600.0,2012
2045,p63,212,24933.0,2012
2045,p63,213,29724.0,2012
2045,p63,214,25483.0,2012
2045,p63,215,27462.0,2012
2045,p63,216,25470.0,2012
2045,p63,217,27664.0,2012
2045,p63,218,29040.0,2012
2045,p63,219,29761.0,2012
2045,p63,220,28151.0,2012
2045,p63,221,25722.0,2012
2045,p63,222,30249.0,2012
2045,p63,223,25174.0,2012
2045,p63,224,29048.0,2012
2045,p63,225,24032.0,2012
2045,p63,226,27916.0,2012
2045,p63,227,32586.0,2012
2045,p63,228,29246.0,2012
2045,p63,229,26118.0,2012
2045,p63,230,28217.0,2012
2045,p63,231,26029.0,2012
2045,p63,232,31071.0,2012
2045,p63,233,29230.0,2012
2045,p63,234,32168.0,2012
2045,p63,235,24451.0,2012
2045,p63,236,30353.0,2012
2045,p63,237,38918.0,2012
2045,p63,238,32249.0,2012
